用户编号：08
当前时间：2011-09-16T16:43:35:443
任务号:5,任务：学习
小组号:2,小组:第2组
视频名称:大头儿子小头爸爸
问题类型:Comprehension
*************************Tile***********************
MOVE: (0,514) 2011-09-16T16:43:41:573
MOVE: (46,512) 2011-09-16T16:43:41:589
MOVE: (61,511) 2011-09-16T16:43:41:591
MOVE: (69,510) 2011-09-16T16:43:41:600
MOVE: (76,510) 2011-09-16T16:43:41:607
MOVE: (80,510) 2011-09-16T16:43:41:615
MOVE: (83,510) 2011-09-16T16:43:41:624
MOVE: (86,510) 2011-09-16T16:43:41:631
MOVE: (89,510) 2011-09-16T16:43:41:639
MOVE: (93,512) 2011-09-16T16:43:41:648
MOVE: (96,513) 2011-09-16T16:43:41:655
MOVE: (99,513) 2011-09-16T16:43:41:663
MOVE: (104,515) 2011-09-16T16:43:41:671
MOVE: (108,516) 2011-09-16T16:43:41:679
MOVE: (115,518) 2011-09-16T16:43:41:687
MOVE: (120,519) 2011-09-16T16:43:41:695
MOVE: (130,521) 2011-09-16T16:43:41:703
MOVE: (139,524) 2011-09-16T16:43:41:711
MOVE: (152,527) 2011-09-16T16:43:41:720
MOVE: (164,528) 2011-09-16T16:43:41:727
MOVE: (177,530) 2011-09-16T16:43:41:735
MOVE: (190,531) 2011-09-16T16:43:41:743
MOVE: (203,532) 2011-09-16T16:43:41:751
MOVE: (214,533) 2011-09-16T16:43:41:759
MOVE: (223,536) 2011-09-16T16:43:41:767
MOVE: (232,536) 2011-09-16T16:43:41:775
MOVE: (237,537) 2011-09-16T16:43:41:783
MOVE: (240,537) 2011-09-16T16:43:41:791
MOVE: (242,537) 2011-09-16T16:43:41:799
MOVE: (243,537) 2011-09-16T16:43:41:816
MOVE: (244,537) 2011-09-16T16:43:41:839
MOVE: (245,537) 2011-09-16T16:43:41:848
MOVE: (246,538) 2011-09-16T16:43:41:863
MOVE: (248,539) 2011-09-16T16:43:41:880
MOVE: (252,541) 2011-09-16T16:43:41:887
MOVE: (255,541) 2011-09-16T16:43:41:895
MOVE: (259,543) 2011-09-16T16:43:41:903
MOVE: (265,544) 2011-09-16T16:43:41:911
MOVE: (270,545) 2011-09-16T16:43:41:919
MOVE: (274,546) 2011-09-16T16:43:41:928
